21 000000100011010110 111111111111111011 011110100011110010 100011001111111111 010010000111010100 111111111110010100 111010000101011100 101111111100010101 011001010101001101 000110000000100000 011001000101001101 000110000000100000 000000000110100111 111111110111111110 000000001110100111 111111110111111110 
22 011110110010110010 111111111100011001 011110011100000001 111111111101011001 110010100111111101 101111111101011101 111010100101111011 101111111101111111 011001000101111101 000110000000000000 011001100101011101 000000000000100000 000000001111111111 111111000110110000 110101111111111110 110111000100110000 
23 011110010100001001 000000000000000000 110100011100001001 010000010000000000 111010100100111111 000111011100111111 101010111101111011 000111011000110011 101001100101110101 000000000000000000 101001101100110100 000000000000000000 110101111111111110 100100000100100000 111101110111111100 100100000100100000 
24 101101001000001001 000000000000000000 100001001000000000 000000000000000000 101111111000110011 000111010000110010 101111011000010010 000110010000010000 101111101000000000 000000000000000000 000111101000000000 000000000000000000 111111110111111100 100100000100000000 111111110111110100 100100000000000000 
25 100001001000000000 000000000000000000 100001001000000000 000000000000000000 100111111000110011 000010010000010000 100011011000010000 000010000000010000 001110101000000000 000000000000000000 000110100000000000 000000000000000000 111111110110100000 000100000000000000 110111000110100000 000100000000000000 
26 000001001000000000 000000000000000000 000000001000000000 000000000000000000 100010011000010000 000010000000010000 100010010000010000 000010000000010000 001000000000000000 000000000000000000 000000000000000000 000000000000000000 110101000100100000 000000000000000000 110101000100100000 000000000000000000 
27 000000000000000000 000000000000000000 000000000000000000 000000000000000000 000010010000010000 000010000000010000 000010010000010000 000000000000010000 000000000000000000 000000000000000000 000000000000000000 000000000000000000 110100000100100000 000000000000000000 110100000100000000 000000000000000000 
28 000000000000000000 000000000000000000 000000000000000000 000000000000000000 000010010000000000 000000000000010000 000010000000010000 000000000000010000 000000000000000000 000000000000000000 000000000000000000 000000000000000000 110100000000000000 000000000000000000 100100000000000000 000000000000000000 
29 000000000000000000 000000000000000000 000000000000000000 000000000000000000 000010000000000000 000000000000000000 000010000000000000 000000000000010000 000000000000000000 000000000000000000 000000000000000000 000000000000000000 100100000000000000 000000000000000000 100100000000000000 000000000000000000 
30 000000000000000000 000000000000000000 000000000000000000 000000000000000000 000000000000000000 000000000000000000 000000000000000000 000000000000010000 000000000000000000 000000000000000000 000000000000000000 000000000000000000 000000000000000000 000000000000000000 000000000000000000 000000000000000000 
